ID,Latitude,Longitude
10813748,41.903857678,-87.772327959
10813753,41.885740288,-87.631590568
10813756,41.808664584,-87.66040827
10813796,41.801803776,-87.63374681799999
10813814,41.898402608000005,-87.771865139
10813822,41.736562706,-87.54581837299999
10813848,41.666128778,-87.62007655
10813867,41.772901454,-87.67373041299999
10813872,41.90351448,-87.667498444
10813905,41.949926629000004,-87.655619761
10813917,41.868180939,-87.709271389
10813920,41.692466898,-87.68117628700001
10813925,41.953900467,-87.90747260100001
10813956,41.879633598000005,-87.73628186399999
10813957,41.879633598000005,-87.73628186399999
10813963,41.868541914,-87.639235361
10813976,41.903177211999996,-87.678040971
10813998,41.756677456,-87.56390135
10813999,41.805308941999996,-87.745536788
10814011,41.873820339,-87.737687169
10814029,41.868034105999996,-87.639215155
10814032,41.882449548000004,-87.624377611
10814039,41.692041778000004,-87.665923635
10814060,41.883475491,-87.627876969
10814067,41.850553906,-87.719844675
10814076,41.751815845,-87.560005138
10814080,41.857737981,-87.709075593
10814081,41.975324221,-87.676386182
10814085,41.890494036999996,-87.723502612
10814102,41.736562706,-87.54581837299999
10814120,41.931582515,-87.742747165
10814122,41.892753031,-87.62419389600001
10814146,41.867608045,-87.698376638
10814147,41.896714548,-87.625340136
10814177,41.897520869000004,-87.691072153
10814183,41.931582515,-87.742747165
10814194,41.893645286,-87.714430029
10814195,41.695982095,-87.59665314200001
10814201,41.808981361,-87.606551046
10814209,41.878840427,-87.639582928
10814213,41.923295453,-87.749823656
10814222,41.858362383,-87.671116619
10814227,41.854818794,-87.71021618700001
10814256,41.765558228,-87.622733535
10814263,41.881512491,-87.630869346
10814267,41.7557181,-87.671597442
10814280,41.722468501,-87.646886763
10814303,41.70728151,-87.61590103299999
10814304,41.883656549,-87.74906441200001
10814318,41.96137851,-87.65474101
10814328,41.817599791999996,-87.632389996
10814335,41.895512894,-87.71065087
10814336,41.878177031999996,-87.627986655
10814340,41.891694878,-87.62615583200001
10814347,41.765755571,-87.57629242700001
10814352,41.883656549,-87.74906441200001
10814364,41.671461052,-87.65266305
10814368,41.924191001,-87.750006576
10814369,41.782655024,-87.66429915399999
10814370,41.765558228,-87.622733535
10814373,41.784928504,-87.664506518
10814391,41.902894779,-87.755787704
10814395,41.810946546,-87.69184234299999
10814399,41.866487012,-87.69763144
10814405,41.811773521999996,-87.66505266700001
10814410,41.898371341,-87.62522266100001
10814412,41.876650547,-87.755587101
10814414,41.782545237,-87.66429662899999
10814416,41.761109411999996,-87.644308897
10814417,41.801307936,-87.584690956
10814422,41.70503231,-87.61126417700001
10814425,41.782432685,-87.664290466
10814427,41.876108306,-87.68486082700001
10814429,41.894591453000004,-87.719944973
10814437,41.890300892,-87.631088915
10814441,41.770351326,-87.66553776100001
10814444,41.685068588,-87.643184156
10814445,41.888563605,-87.752919981
10814448,41.797022081,-87.67439263799999
10814450,41.695982095,-87.59665314200001
10814451,41.860769215,-87.718524602
10814452,41.75216896,-87.605227966
10814454,41.767760676,-87.673607123
10814461,41.927837354,-87.752027591
10814468,41.812695493,-87.702899309
10814476,41.823537386,-87.70276361299999
10814479,41.824728209,-87.643524474
10814480,41.9197963,-87.72908064
10814483,41.85098667,-87.722263023
10814490,41.931578331,-87.74300078200001
10814493,41.876739018,-87.73534309700001
10814495,41.831881927,-87.61697712600001
10814500,41.852868298000004,-87.63091491
10814504,41.96176074,-87.65580321899999
10814508,41.909943862,-87.67745008799999
10814515,41.768492249,-87.66912012
10814529,41.976277571,-87.751892523
10814530,41.793223108,-87.65120397
10814534,41.766435144,-87.635963997
10814544,41.859720099,-87.64669831200001
10814583,41.721180629,-87.62371718700001
10814617,41.919192965,-87.77921164799999
10814624,41.874282219,-87.731532678
10814641,41.873852593,-87.76240869
10814642,41.898662742,-87.746503358
10814647,41.871556324000004,-87.624163883
10814665,41.895710994,-87.689837799
10814667,41.776921474,-87.716646092
10814707,41.946221444,-87.708253555
10814744,41.872709056,-87.62418785700001
10814750,41.917581986,-87.74982794200001
10814751,41.872709056,-87.62418785700001
10814806,41.826127378,-87.684910496
10814819,41.93647023,-87.681908498
10814861,41.981313322,-87.882548649
10814880,41.96478386,-87.652388396
10814907,41.885740288,-87.631590568
10814913,41.979006297,-87.906463155
10814914,41.785353879,-87.735177375
10814984,41.855118781,-87.631844657
10815018,41.894192021,-87.71505649
10815022,41.862023566,-87.71041789899999
10815032,41.885384249,-87.707183335
10815039,41.902727471999995,-87.719823027
10815044,41.790070137,-87.65355490799999
10815072,41.876132825999996,-87.729106571
10815076,41.809317464,-87.62077557399999
10815078,41.879150456,-87.755021121
10815107,41.965249692,-87.66818707899999
10815111,41.905809996,-87.62953037
10815126,41.883500186999996,-87.627876698
10815129,41.878001438000005,-87.72387109299999
10815131,41.873635420999996,-87.71008118700001
10815134,41.946542477,-87.73608437600001
10815142,41.872709056,-87.62418785700001
10815145,41.685068588,-87.643184156
10815163,41.707202662,-87.620871555
10815178,42.022534793,-87.67343462299999
10815187,41.879150456,-87.755021121
10815189,41.93467909,-87.63670682700001
10815195,41.79054357,-87.780130326
10815205,41.813278601,-87.672377232
10815212,41.783241673,-87.607248787
10815213,41.903778524,-87.688276396
10815215,41.898244881,-87.71396688200001
10815250,41.822966185,-87.685434015
10815254,41.896714548,-87.625340136
10815259,41.94219754,-87.688249516
10815278,41.909984093,-87.717420679
10815285,41.883962158,-87.73803733
10815292,41.745840943000005,-87.600964456
10815297,41.875580565,-87.71608042700001
10815308,41.761594979,-87.577089059
10815313,41.750472394,-87.634297122
10815341,41.939362537,-87.70303151200001
10815356,41.655682504,-87.59680883799999
10815394,41.678519693,-87.662497935
10815407,41.713214165,-87.64542864399999
10815413,41.86821682,-87.6304532
10815415,41.881768611999995,-87.749085283
10815420,41.749880266,-87.663426578
10815433,41.879150456,-87.755021121
10815441,41.755702397,-87.61506149899999
10815444,41.756081467,-87.64378727299999
10815465,41.692659589,-87.61763794299999
10815471,41.727707947,-87.551205466
10815497,41.885499559,-87.726620241
10815498,41.808332351,-87.69105779799999
10815505,41.945863902,-87.767912706
10815508,41.88946287,-87.624222942
10815510,41.769185486,-87.625732415
10815511,41.764849317,-87.616847223
10815515,41.867097885,-87.72375071299999
10815517,41.873764087,-87.699494337
10815518,41.735066205,-87.554146165
10815520,41.865619065,-87.71661680700001
10815528,41.779059693,-87.615596501
10815534,41.875043276,-87.743341412
10815542,41.786291714,-87.664386014
10815543,41.734687148,-87.613848497
10815546,41.77874847,-87.665468981
10815551,41.725182921999995,-87.584956268
10815554,41.872709648000004,-87.711929688
10815557,41.67560714,-87.62619831399999
10815563,41.81427349,-87.622969326
10815566,41.767448959,-87.585957168
10815570,41.940566454,-87.812948451
10815573,41.794101221999995,-87.660032554
10815585,41.772364083,-87.652183869
10815593,41.879647055,-87.706365394
10815595,41.873635521,-87.710099544
10815597,41.878560668,-87.74802391799999
10815609,41.914458724,-87.716683261
10815616,41.735994703,-87.649098615
10815617,41.775100739,-87.591994371
10815620,41.873415094,-87.70590492
10815624,41.766282386,-87.571711585
10815632,41.806958812,-87.65130036299999
10815633,41.755906210999996,-87.65770881899999
10815640,41.880399766,-87.75297917700001
10815641,41.750212035,-87.674768971
10815648,41.75134868,-87.663462616
10815652,41.752930682,-87.670783162
10815657,41.894918876,-87.75720019299999
10815658,41.767142473,-87.636300906
10815659,41.780352232,-87.66424243
10815661,41.980039853,-87.655800725
10815668,41.667102546,-87.62354642
10815676,41.809125265,-87.63190650799999
10815684,41.750472394,-87.634297122
10815685,41.778671235,-87.640835937
10815686,41.841416421999995,-87.72933787299999
10815715,41.879492192,-87.746113289
10815719,41.895420644,-87.720539406
10815720,41.995110343,-87.675509533
10815722,41.73665603,-87.54582089700001
10815730,41.690754198,-87.624589898
10815738,41.953074963,-87.667468135
10815743,41.801975511,-87.687926781
10815746,41.850933613,-87.725192528
10815751,41.872971679,-87.686816496
10815755,41.943028995,-87.64936326
10815756,41.980792345,-87.66620847600001
10815761,41.73680993,-87.59333255700001
10815762,41.938408244,-87.77925115299999
10815772,41.848011799999995,-87.716598763
10815779,41.71557103,-87.64305571700001
10815787,41.924647028,-87.71343598899999
10815788,41.762040655,-87.616207711
10815794,41.921029732,-87.69138762200001
10815796,41.915803723,-87.746059773
10815798,41.780323147,-87.673925674
10815800,41.986460964,-87.655283903
10815821,41.697140136,-87.61836820200001
10815832,41.734597261,-87.551367361
10815838,41.678682829,-87.66979917100001
10815853,41.757485413000005,-87.58610943299999
10815873,41.917425774,-87.726571455
10815889,41.907287914,-87.715128521
10815899,41.892802107,-87.713791753
10815912,41.880717301,-87.72628358
10815939,41.790070137,-87.65355490799999
10815944,41.910561367,-87.733679222
10815947,41.937071437,-87.75907027
10815954,41.873652373,-87.72036919600001
10815956,41.862899935,-87.711099561
10815966,41.901634422,-87.720178784
10815967,41.732057875,-87.637427729
10815975,41.788324005999996,-87.74169143200001
10815976,41.875483068,-87.745085159
10815983,41.786811853,-87.659940159
10815989,41.865397377,-87.64066077700001
10815997,41.955760889000004,-87.704836849
10816012,41.87541531,-87.71393032700001
10816018,41.880641841,-87.70611331
10816019,41.844000177,-87.628442902
10816037,41.750881615,-87.62850976600001
10816040,41.854824639,-87.714341939
10816049,41.807306046,-87.732137903
10816054,41.929743818,-87.684273777
10816060,41.865397377,-87.64066077700001
10816085,41.882215163000005,-87.677770467
10816109,41.807818248000004,-87.727771904
10816110,41.794672085,-87.623570871
10816129,41.654448027,-87.606801643
10816131,41.747370809,-87.550387856
10816137,41.743500976,-87.735796834
10816144,41.750547026,-87.597894925
10816149,41.918711651,-87.76551063
10816150,41.778766192,-87.684848879
10816152,41.731595903,-87.64227601700001
10816153,41.906655885,-87.6716427
10816160,41.878433338,-87.75812675700001
10816173,41.730041098,-87.650744443
10816189,41.77766302,-87.782088826
10816192,41.892610989,-87.619428169
10816201,41.779234743,-87.685207125
10816229,41.806956199,-87.65132239799999
10816232,41.884172684,-87.627902351
10816237,41.728663621,-87.619165434
10816240,41.866235446,-87.72051714700001
10816249,41.70097787,-87.645079368
10816258,41.851804072,-87.68563492
10816262,41.869561403,-87.743564382
10816264,41.756431962,-87.62382744
10816265,41.869416211,-87.738293465
10816266,41.86866942,-87.74301085
10816269,41.863930074,-87.719452496
10816270,41.868617725,-87.743631799
10816274,41.869090196,-87.73946034299999
10816286,41.948331123,-87.64436603700001
10816290,41.76385743,-87.671073961
10816291,41.75089655,-87.62781330700001
10816296,41.718249488000005,-87.57098234899999
10816300,41.722768379,-87.624410361
10816334,41.759794269000004,-87.641009607
10816340,41.88486993,-87.763346223
10816342,41.911780113,-87.789981555
10816346,41.877482909,-87.67708444600001
10816351,41.916930759,-87.746431558
10816367,41.867215443,-87.68605578399999
10816369,41.706493261,-87.640395199
10816374,41.708280992,-87.64287002299999
10816379,41.899363249000004,-87.767981496
10816382,41.874961664000004,-87.746158435
10816383,41.772364083,-87.652183869
10816388,41.737639763000004,-87.601207865
10816393,41.882501998,-87.73062929999999
10816394,41.865592547,-87.705643654
10816396,41.894945698,-87.754893341
10816401,41.795814981999996,-87.671119124
10816413,41.872848316,-87.69914356
10816416,41.882553868,-87.62438380200001
10816428,41.794703901999995,-87.62205963
10816433,41.929743818,-87.684273777
10816434,41.892915337,-87.72522050100001
10816438,41.880775433000004,-87.627029031
10816448,41.954367657,-87.66325261
10816451,41.796939201,-87.703651531
10816455,41.751329969000004,-87.601030331
10816456,41.802953366,-87.619430368
10816458,41.726593154,-87.606275126
10816473,41.940832734000004,-87.678390679
10816485,41.694369861,-87.62615028200001
10816487,41.839965629,-87.717112736
10816490,41.86866942,-87.74301085
10816491,41.86864875,-87.74326069899999
10816492,41.870014994,-87.738926756
10816494,41.86866942,-87.74301085
10816495,41.867838851,-87.735763817
10816496,41.870364073000005,-87.744897116
10816498,41.86881701,-87.741294925
10816499,41.818236515,-87.697481536
10816502,41.871464374,-87.71969984
10816504,41.878860159,-87.72641866200001
10816506,41.819915762,-87.70291287299999
10816507,41.762040311999996,-87.616152735
10816509,41.824177766999995,-87.70444135299999
10816513,41.712391299000004,-87.642298633
10816514,41.780335166,-87.670292155
10816515,41.778253469,-87.700681358
10816516,41.872924943,-87.744991122
10816517,41.722275618000005,-87.55383550299999
10816519,41.935432921,-87.668504341
10816520,41.875616326999996,-87.705967843
10816540,41.679210196,-87.62392954
10816544,41.802352713000005,-87.694036967
10816547,41.791253343,-87.80023418399999
10816552,41.921389020999996,-87.72668088799999
10816560,41.873699424,-87.704705156
10816563,41.839955532,-87.70612178799999
10816565,41.890646342,-87.718612801
10816567,41.805218198,-87.694118516
10816577,41.885348124000004,-87.70962215700001
10816584,41.776457059,-87.68221416600001
10816586,41.866235210999996,-87.720473094
10816588,41.846605661999995,-87.724627938
10816589,41.909618829,-87.676277805
10816599,41.892546106,-87.74817171299999
10816603,41.880188794,-87.742816709
10816612,41.796657388,-87.707321615
10816613,41.865336883000005,-87.625785555
10816620,41.875286899,-87.67649739
10816626,41.746034185999996,-87.552785975
10816630,41.851914495,-87.694571424
10816637,41.874167643,-87.686235321
10816642,41.874938406,-87.74805329700001
10816657,41.787415836,-87.69606278799999
10816671,41.819836685,-87.69456013799999
10816672,41.954668337,-87.715387741
10816675,41.940727712,-87.68795190799999
10816700,41.728233132,-87.552162575
10816702,41.685784724,-87.65747643700001
10816703,41.895865840999996,-87.731032579
10816724,41.736711088,-87.663087144
10816726,41.711831841,-87.640539303
10816727,41.901541103,-87.72017600299999
10816728,41.957454180999996,-87.653330417
10816735,42.009425375,-87.666233173
10816737,41.900424795999996,-87.642467932
10816744,41.917202945999996,-87.757370901
10816754,41.790908978000004,-87.68521054899999
10816775,41.982742067,-87.656592266
10816782,41.832043206,-87.613364699
10816793,41.894178865,-87.712617811
10816794,41.675346911999995,-87.61873390000001
10816812,41.893661759000004,-87.71290562899999
10816821,41.710681041,-87.63449400299999
10816823,41.711714647,-87.642954141
10816828,41.790408191,-87.622356474
10816830,41.865207022,-87.722704015
10816863,41.948677486,-87.646755398
10816866,41.77831056,-87.689714955
10816879,41.919041854,-87.767359565
10816882,41.883500186999996,-87.627876698
10816891,41.979006297,-87.906463155
10816904,41.674182164,-87.615027861
10816917,41.937719361999996,-87.681032068
10816924,41.867486340999996,-87.727668049
10816925,41.909635949,-87.74523459999999
10816927,41.695908161,-87.595822806
10816940,41.709524259,-87.646548382
10816947,41.808659638,-87.660969527
10816948,41.727732948,-87.66283244899999
10816953,41.880990522,-87.70463737
10816962,41.880775433000004,-87.627029031
10816969,41.84898579,-87.712482326
10816979,41.867268685,-87.702029327
10816995,41.748928819,-87.60147905
10817014,41.867608211,-87.680298775
10817015,41.769185486,-87.625732415
10817016,41.854770868,-87.63014895299999
10817026,41.820368978000005,-87.684748473
10817032,41.895896023,-87.677913394
10817066,41.865451654,-87.716614744
10817072,41.751164599,-87.612198632
10817096,41.771549634,-87.710817451
10817099,41.782543523,-87.66306103
10817104,41.874193745,-87.738252825
10817109,41.872638404,-87.716530977
10817112,41.744318895,-87.552367031
10817117,41.73327429,-87.55133578
10817118,41.953910271999995,-87.65452980799999
10817122,41.840375885,-87.629033152
10817125,41.880081938000004,-87.67233921799999
10817138,41.768790662,-87.625344521
10817139,41.76180325,-87.701517396
10817141,41.736148121,-87.62907024299999
10817146,41.741425843,-87.621123609
10817155,41.867752226,-87.697156311
10817156,41.87859028,-87.74576168899999
10817168,41.789204622,-87.70343754299999
10817169,41.756079299999996,-87.645715091
10817170,41.689798247,-87.628455679
10817171,41.854553990999996,-87.68081700299999
10817178,41.840174701,-87.708571081
10817181,41.766498729,-87.621718782
10817183,41.814031072,-87.603992173
10817185,41.882004688,-87.72894843200001
10817186,41.655848698,-87.59576404
10817187,41.930459856,-87.643753566
10817190,41.748034063,-87.65003350799999
10817192,41.760107710999996,-87.653981184
10817193,41.976454319,-87.901364605
10817195,41.893990113,-87.70215557700001
10817202,41.896485284,-87.642212878
10817203,41.86625461,-87.718967674
10817214,41.770900494,-87.62793507299999
10817223,41.890053025,-87.62870440200001
10817226,41.747170897,-87.60511954100001
10817227,41.710000066,-87.64534571600001
10817228,41.725403515,-87.572993166
10817232,41.767747461,-87.683324967
10817236,41.920953865,-87.757282054
10817244,41.930459856,-87.643753566
10817256,41.860651861,-87.727945465
10817258,41.757183953,-87.65148311899999
10817259,41.751928332,-87.64407726399999
10817260,41.715863801,-87.636998103
10817267,41.794794662,-87.61679251
10817289,41.721037328,-87.67526475
10817290,41.892431414,-87.719884838
10817296,41.866184544,-87.724361483
10817298,41.729170867,-87.551235346
10817300,41.964486669,-87.656892125
10817301,41.890053025,-87.62870440200001
10817318,41.841629528,-87.724480599
10817613,41.999910093000004,-87.70092963100001
10817642,41.907148881,-87.727660664
10817647,41.894401176,-87.712623004
10817648,41.704204007,-87.64396465600001
10817652,41.764974816999995,-87.65935480700001
10817661,41.88233367,-87.62784179100001
10817697,41.77619725,-87.738558346
10817706,41.858555296,-87.66133546399999
10817710,41.830763106999996,-87.614476154
10817711,41.851804072,-87.68563492
10817713,41.894275420999996,-87.710178066
10817739,41.742710224,-87.63408818100001
10817759,41.883500186999996,-87.627876698
10817783,41.863842903000005,-87.722661927
10817789,41.749761473,-87.667066812
10817790,41.72941514,-87.55123971
10817795,41.798269415,-87.717174949
10817798,41.875035504,-87.74396569
10817799,41.896888585999996,-87.628203192
10817802,41.864493678,-87.639158
10817807,41.733367244,-87.666642743
10817816,41.757614433,-87.58611526600001
10817828,41.899192536,-87.62533113
10817843,41.882139587,-87.71104513
10817844,41.736259984,-87.62806878200001
10817848,41.976851851999996,-87.654999693
10817868,41.975664719,-87.65984830200001
10817877,41.909588772,-87.748894125
10817892,41.703447034,-87.62910494799999
10817898,41.870869779,-87.71373556
10817927,41.793320428,-87.646351324
10817934,41.776668961999995,-87.67749364299999
10817935,41.793529101,-87.642707624
10817936,41.880386082,-87.75407359100001
10817937,41.880417506,-87.62773067299999
10817942,41.739727015,-87.60491052200001
10817948,41.775448959,-87.640756951
10817963,41.866235446,-87.72051714700001
10817968,41.910734015,-87.803370608
10818009,41.86821682,-87.6304532
10818010,41.721005667,-87.64320268600001
10818014,41.851031045,-87.70155403
10818015,41.891893286,-87.62807449799999
10818017,41.727841215,-87.62640976200001
10818021,41.86625461,-87.718967674
10818031,41.850746228,-87.733394012
10818035,41.758979264000004,-87.56708820600001
10818036,41.756060363,-87.65452964
10818040,41.780352232,-87.66424243
10818052,41.68790696,-87.619491899
10818053,41.801145713000004,-87.68482133200001
10818057,41.886069404000004,-87.766721551
10818058,41.728326886,-87.64218649600001
10818069,41.742399606999996,-87.64628611200001
10818070,41.750472394,-87.634297122
10818083,41.702554759,-87.62458117
10818087,41.904159474000004,-87.747044455
10818088,41.773028030999996,-87.612137085
10818090,41.751917861,-87.650135245
10818091,41.666262658,-87.627091117
10818104,41.779244263,-87.684462764
10818112,41.776781745,-87.68479188100001
10818113,41.745394001,-87.600163368
10818167,41.655240178,-87.60232109799999
10818169,41.780420705,-87.675145585
10818188,41.880870878,-87.76320917299999
10818190,41.762040495,-87.616182056
10818202,41.893646656,-87.63117714299999
10818524,41.953177006,-87.767307661
10818525,41.905529073000004,-87.66755465600001
10818530,41.866235446,-87.72051714700001
10818549,41.88233367,-87.62784179100001
10818558,41.879391657,-87.745236588
10818560,41.880141912,-87.75354334200001
10818562,41.893649131,-87.714125144
10818566,41.749358275,-87.610796975
10818641,41.915729613,-87.746056778
10818683,41.788232091,-87.767015539
10818721,41.756455136999996,-87.563896676
10818739,41.881911561,-87.736855555
10818744,41.780415657,-87.60560879399999
10818746,41.880908141,-87.711685014
10818752,41.883354898,-87.761648404
10818754,41.849432506,-87.663534056
10818759,41.742191155,-87.664444546
10818785,41.750940756999995,-87.62518522200001
10818798,41.786188054,-87.654666603
10818803,41.816794814,-87.607933765
10818821,41.889731493,-87.75541048299999
10818828,41.675333570999996,-87.619678436
10818835,41.867101385,-87.72337620200001
10818842,41.763066505,-87.580520922
10818844,41.767815431,-87.662682837
10818853,41.779483731,-87.663547521
10818854,41.780978616999995,-87.776498443
10818860,41.754121535,-87.70746024799999
10818863,41.824675709,-87.617013434
10818875,41.90086502,-87.724112886
10818877,41.86344706,-87.72875979
10818880,41.881547401999995,-87.66146917
