id,Latitude,Longitude
13028662,41.96267487819118,-87.68217777545239
14502993,41.97881683626422,-87.68925654250928
1641696,41.96811348064494,-87.6957070340098
5737004,41.972822302998,-87.67561765798807
4065067,41.970437339266454,-87.67429182139792
17843825,41.96684430612521,-87.69561356834944
5036709,41.96786398021255,-87.68569856367702
10879699,41.974897892442044,-87.69006250336244
15909282,41.97204762304767,-87.69619014378998
15024349,41.976418890114076,-87.69174181406935
16826474,41.9763832645226,-87.69683175155069
7869796,41.9729372020891,-87.6958344318286
9565600,41.80067723920879,-87.6042097003641
15028822,41.79822037121125,-87.59989149324457
5414283,41.79898995311189,-87.58972592225145
13734276,41.79676997990677,-87.60356061280135
6513021,41.80054176200225,-87.59809883100296
15799391,41.79593506792933,-87.58817596191271
17283213,41.801741469121254,-87.60017584782874
3318359,41.801735769987005,-87.59289722995621
8610501,41.79536984526335,-87.58279166682917
15060745,41.79680982277213,-87.59664608840984
1558897,41.80027775970933,-87.59360310051945
3907071,41.79554928034754,-87.5917420471497
16099092,41.79869004632558,-87.59680280426926
13074067,41.79142522693997,-87.5952720029817
4011519,41.79535660813484,-87.59219207169836
10205972,41.79924958432323,-87.58460980248914
3984079,41.79718186892938,-87.59378732765926
349265,41.80085959609879,-87.58948398453863
18523998,41.79658319293284,-87.5824484348068
5810433,41.800020742730425,-87.60055856575799
13430510,41.799473006843904,-87.58847903452947
15067403,41.80109539787558,-87.58423868916235
2604454,41.78977182006379,-87.58915969086445
13892983,41.79143466760462,-87.59387668676642
13892310,41.79511695141663,-87.6021067565565
13282293,41.80127660213982,-87.60134829524675
16023745,41.79973027152439,-87.59070527537153
17676950,41.797823382029435,-87.58494647214363
15250951,41.790739027459495,-87.59575274198757
10610,41.79708495075886,-87.59194893566665
3984383,41.7898045165414,-87.58960685316734
12153109,41.79564410768564,-87.5985577428959
14888126,41.79141428869351,-87.59380341279541
13857415,41.790197961781786,-87.598008725468
17247489,41.79696362425173,-87.6059079594149
7728010,41.79056226386646,-87.59013173193024
18356019,41.79511013630614,-87.58566099956019
14608228,41.80224490747715,-87.59765292048809
13379881,41.79192719240669,-87.60527752994831
6524346,41.79118593728585,-87.59098876640905
13671653,41.79844715060232,-87.58922627847677
1746734,41.79657689195685,-87.5925874732502
7022457,41.800985503338254,-87.58577104707817
16378280,41.80032009224718,-87.60472777378942
16836657,41.80110722201079,-87.58637507939434
3319109,41.80071135819893,-87.59120322026686
13342206,41.79770611363844,-87.60162592049673
3517984,41.79980217823453,-87.59381477105086
18375776,41.802247259324396,-87.59256060652442
12870133,41.80131415902382,-87.59908757748101
17964491,41.80167319892672,-87.58727955718855
2989466,41.79628841712453,-87.59162371548426
13349167,41.799400556054245,-87.59005149855663
12868626,41.800798706289065,-87.59872585215753
16360610,41.797358020957,-87.59584841814586
18138101,41.801056171531755,-87.58886863709165
13844204,41.801739055254274,-87.60060314670126
15701532,41.801088038433825,-87.59862733191612
8182137,41.801479926816185,-87.59825400525268
15334917,41.80097538941842,-87.59214621526147
4706356,41.79817204910084,-87.59621333854336
14667705,41.80108854912568,-87.59723161115143
18255651,41.80104965719632,-87.58702889229403
15339220,41.791010815449106,-87.59031310953208
10765065,41.80198638183301,-87.60464503280579
15471122,41.802176658328975,-87.59731252044584
5297152,41.79717848748379,-87.59734716678624
1837153,41.7996266917381,-87.59476783997493
12714714,41.797701720352386,-87.60196066398744
13065303,41.80184347427958,-87.59192324647644
17000460,41.79904723347092,-87.6039073004291
18549893,41.79633313245411,-87.59808352222807
12308104,41.801565630143095,-87.5970516454833
18074874,41.798565070965225,-87.60588855529444
3241803,41.80187525990721,-87.60301530304791
2384,41.788864900877655,-87.58670890962763
13961352,41.80088458548476,-87.59571892317534
15524687,41.80107471531072,-87.5963548872637
1526309,41.79819026450707,-87.5960131755388
9157378,41.80036707170383,-87.58821499394453
12474957,41.79748853366228,-87.59635755055064
13858506,41.801289586696896,-87.60049301128987
13042888,41.80065421100771,-87.58488196777498
3983057,41.795072367768284,-87.5933226636273
18450032,41.79401253247819,-87.58375315551103
15536655,41.79702482026281,-87.58635427935059
4056327,41.79124462666243,-87.58821796968691
4932293,41.788596222683466,-87.58903275831146
18071978,41.79369236085204,-87.58667994780961
17318140,41.79738547294694,-87.5990141104185
18251922,41.80163862399972,-87.58647632532036
9591358,41.783157815137656,-87.60597765322734
9550310,41.773839350017646,-87.59310630631565
16518218,41.77997566432594,-87.59490041890743
15679030,41.78385812734346,-87.60582730550564
14012687,41.77741037852528,-87.60011148313698
13345749,41.78413711369684,-87.60495528745312
17283592,41.78277741037229,-87.61015464778616
12284003,41.78180013993392,-87.6109130437434
15889957,41.780657253516566,-87.60181127760809
15874839,41.78248170957686,-87.6065212569517
15904159,41.78094972553696,-87.59965878096891
10043106,41.7840675458681,-87.59616775923422
12111530,41.782833446023204,-87.60882301832353
7260826,41.78191630148758,-87.60627126599279
11139981,41.77799933164891,-87.5883590835429
15889904,41.781808558173644,-87.59970771168146
10070422,41.784117419636615,-87.60638044731972
17070148,41.7846592963705,-87.61406517382242
6576714,41.776986896751204,-87.59742135191263
15874365,41.78370405194014,-87.60622720382764
1810118,41.77891556365949,-87.59886221103079
10072035,41.78339121080057,-87.6069844795023
15876178,41.782790598820746,-87.60620953703013
9573258,41.78095434747736,-87.60524144163305
15889919,41.780267834918135,-87.60134163654682
15823434,41.78371873393462,-87.61130604406101
8824905,41.78396919632241,-87.5972099661508
10101026,41.78173966671004,-87.60638410564432
10100835,41.78294856313485,-87.6073139696337
6724355,41.7824417685319,-87.61327959266409
10071396,41.78301184291792,-87.60742012931244
15904417,41.783444549908644,-87.60731164447105
10227627,41.782656914637286,-87.59912435899936
11145774,41.777849503902246,-87.58815962473356
11145640,41.776529246781976,-87.5874110654452
15831435,41.78326903955621,-87.60307134695097
15421276,41.7745559246415,-87.58712835083256
14339414,41.78469556294962,-87.59608221486391
12897314,41.777211969540154,-87.59901451908993
12110676,41.78499836792205,-87.60938798376095
4269685,41.77647158772017,-87.59874426430349
12111066,41.78415056369707,-87.61065842543238
969940,41.77607146001751,-87.59812848524669
12072765,41.780955251600545,-87.60775830845806
16467855,41.782898179145604,-87.5914123722723
18522455,41.78247599947942,-87.61196111855763
18585265,41.78420914624275,-87.61142615121078
11142450,41.776746770749604,-87.58825854883202
12092498,41.78332287014733,-87.60907883283963
16146505,41.78100322223842,-87.5964633540208
18596228,41.781329365288364,-87.59199907154907
983330,41.776997939445316,-87.59840397424144
7359188,41.77724429684492,-87.59761756032223
4978940,42.014467334776796,-87.66605972201404
11176248,42.00182851693764,-87.66526908915944
18293768,41.99941552950563,-87.6614998436319
10152259,42.02228288457695,-87.67217562570991
16823953,42.008247051043725,-87.67896796366361
16646072,42.003289554117174,-87.67192249999704
16827583,42.00791110372651,-87.67827748543672
9041069,42.01723989394956,-87.68235700603273
15352262,42.001438153970454,-87.66088462068507
1989842,41.9983147510615,-87.66428004511448
17134936,42.01001949072954,-87.66688171381338
3953841,42.006104824943094,-87.66298333151505
17908408,42.00112443547429,-87.67033063922308
1645763,42.00604322737251,-87.66765866360514
7854234,42.00848755449866,-87.66846404119008
16193059,42.016954115074036,-87.68235684270054
17208292,42.00241925492758,-87.66713039376957
10152771,42.02096696475203,-87.67380258916906
11101022,41.999477464448425,-87.6650989328025
3696178,42.021388304198105,-87.67363217873054
18434133,42.014975423248565,-87.67911483522181
3125185,42.002038841540745,-87.66653348280704
6655683,42.002322071908004,-87.66685995486972
18339858,42.01483670963782,-87.66737627072344
13999202,42.00656546202776,-87.67027100397301
6323369,42.01698737563709,-87.68209347791371
9050138,42.01768173776343,-87.68408420843254
1614409,42.009794952485684,-87.66375723773304
7688956,42.00102206155977,-87.66414942983995
6331758,42.01420838059187,-87.67062553518886
18614953,42.01849458209479,-87.66630292744766
17759790,42.002692895709465,-87.65826872553919
6077875,42.008025177137256,-87.67253858886245
15785970,42.021753428164956,-87.66627265856094
8273329,42.00633718512364,-87.67107822724417
18464398,42.01540234142616,-87.6806979232251
13190905,42.00190583559888,-87.67050618889229
18124704,42.0151362438775,-87.6829771023888
14281166,42.00708227978368,-87.66577453327024
17678455,42.00580167134458,-87.66221348053232
11433539,41.99982890476557,-87.66031181650554
7272385,42.02064675357959,-87.67030840874132
15464357,42.021046828079754,-87.6729989825259
17610618,42.004684622613894,-87.67085817319985
3634631,42.003549218604114,-87.67380345357546
1439042,41.999987305138504,-87.67148996615968
979926,42.006231796667855,-87.66794355989155
17956375,42.01386213934942,-87.68128071403841
979942,42.00425792590885,-87.66692592645335
15692593,42.00907989817894,-87.67099821105414
6354166,42.010748311412506,-87.66498786912157
17937082,41.99824799695333,-87.65960662805645
504564,42.005169679467286,-87.66431123313389
12382456,42.00699694120206,-87.67180455850479
15640689,42.00222544442347,-87.67082198182442
13100435,42.002448638775626,-87.66862018785078
17019650,42.01803255670168,-87.68317953225971
11476512,42.01930898828126,-87.66657573132755
15805987,42.00735277388547,-87.67245885723167
18378046,42.005661457631156,-87.67013385102881
9660334,42.00451436480871,-87.66203095968491
2764548,42.00597920414111,-87.67210971616224
7531770,42.006150163135246,-87.66851528827469
17935571,42.01984914484167,-87.67264697025769
16001987,42.001659059331494,-87.66529889720861
3746645,42.00067604455286,-87.66318776608757
11144100,42.016280957847904,-87.68356525431088
983640,42.00380765829788,-87.67082080807272
11436765,42.00094846742262,-87.66218855902717
15624694,42.007393659239476,-87.66728386562346
6404370,42.00835475377872,-87.66581183006245
18598103,42.02171865995828,-87.67106175367105
1648535,42.015989830945,-87.66901336149559
8593314,42.006402835702616,-87.65971399276478
496809,42.004351497722936,-87.67500775142678
12413038,42.00854657270842,-87.67995892021109
14397701,41.998682096307576,-87.66779840418249
17709985,42.002632076535114,-87.6664326592703
8676695,42.0139084581751,-87.67599181409794
408267,42.01855142974189,-87.66782230243747
397472,42.01454766281041,-87.66510665898497
13014320,41.99920254894752,-87.67208803554352
8715697,42.000260746291495,-87.66682108943395
5481685,42.01622137725475,-87.67960123783648
18476923,42.00656253571743,-87.66284812899181
13449011,42.00387067815185,-87.6649009843433
3432979,42.01061497756884,-87.66497290873886
12837429,42.01838473340003,-87.68033603131181
810974,42.00184271474559,-87.66957928558695
408268,42.018151479135426,-87.66836729699081
15785733,42.02102736949709,-87.66424242928402
9050129,42.01739251680676,-87.68273760512932
1113259,42.017613458147224,-87.67986647136334
3638346,42.005647716591355,-87.6633000699513
8223102,42.013631151579425,-87.6649500123386
7906341,42.00689606602849,-87.6695082991213
12955743,42.00329470662021,-87.66365281823856
17831345,42.014436682116596,-87.68259065054467
1138514,42.005273054472426,-87.66405307712397
3111197,42.00529063937053,-87.677613834976
7771287,42.020829760873816,-87.67044355166942
18425057,42.015633303261,-87.6709798543773
11436712,42.001017566084755,-87.6620752350988
10223471,42.011799200432094,-87.6626923866082
3953880,42.004926065603826,-87.66471446135857
16689548,42.000369535312025,-87.67102626169078
18190686,42.00271101978786,-87.67076305930826
8999175,42.00673860169077,-87.66578133697155
1725110,42.005359943467155,-87.66787854575962
4862441,42.00559550674932,-87.6616904442465
15256715,42.00004494851572,-87.66206000964254
1313847,42.00061182387866,-87.66904327501976
11433502,42.00155566338279,-87.66227308094948
16827863,42.00896222413059,-87.67788232821997
16824773,42.0097511974815,-87.67821654994269
5328080,42.002389536721175,-87.6669223912637
4631385,42.01117168007761,-87.66466109344795
12742563,42.0080751509451,-87.66759067703285
8716674,42.00716683047589,-87.66152062042143
6103482,42.001990879881475,-87.66722989107443
1591370,42.01114473590218,-87.6763432615988
15053294,42.01218902166283,-87.66929004518283
6305398,42.004863999188274,-87.66249822194004
17545704,42.011361199528544,-87.66336902200634
3986991,42.016972212891226,-87.68399850101576
13991050,42.01750741187192,-87.66385687610727
1672647,41.99890876701706,-87.67334341603386
1721109,41.99968674425467,-87.67115873397353
11436834,42.00153884217623,-87.6616127233258
11043594,42.00181170845201,-87.6641691849231
7319042,42.002203251093725,-87.67304752487635
1900901,42.003999793285544,-87.67503349287712
6324363,42.00385928860121,-87.66208982271641
14386239,42.008530891764494,-87.67973488580039
16663058,42.000247082067105,-87.67050393245053
11433385,42.00119273360491,-87.6611613816161
14855558,41.97617465502204,-87.77761346966145
14899794,41.98175119356907,-87.77497998666372
13408456,41.976727446546974,-87.77778968571948
3030917,41.97924187946458,-87.77144544620029
10719657,41.96917452057056,-87.77021578443535
2115777,41.98371121900435,-87.77406024433527
13776474,41.97771679637731,-87.7774933928644
16026075,41.97108057857145,-87.77055089150574
15547371,41.976286682567846,-87.77426959305325
6830348,41.968390516838696,-87.76679394978918
8255282,41.985902740487774,-87.77188191205545
6811019,41.97024638687288,-87.75273832109272
17906826,41.98573414429981,-87.76729446339668
13548290,41.97630585785816,-87.7776085039901
13837551,41.97678544720707,-87.76645737144794
17839631,41.97695559555624,-87.76775618253416
9327046,41.971000983132356,-87.75653629031662
13502828,41.97751546631568,-87.77620160081062
18585454,42.008912435739454,-87.78427363984731
589871,41.99324379629249,-87.75699453676344
651742,41.9924364018389,-87.7556909514748
6056375,41.97798896617417,-87.74852595928394
14267322,41.96918528980584,-87.75035948572712
18274867,41.97187923726869,-87.74947865938525
662034,41.992013095673435,-87.7571942576985
17865652,41.97619681404447,-87.75152430320259
15566486,41.989859366451604,-87.74263633462063
4359719,41.99574378721432,-87.76231817049302
6717327,41.97581138352403,-87.71246578718781
15804772,41.98300551997683,-87.71477519163223
14968765,41.98022062861657,-87.70976462883327
15818427,41.97706962479936,-87.71294157830619
6884198,41.99264132850952,-87.72187290636745
16052779,41.977828608112794,-87.71556187085889
7309782,41.985263988662595,-87.71752369855447
15663466,41.97955990168415,-87.70945030660778
4849968,41.98368493374939,-87.71233731628244
618365,41.96829737354136,-87.71517002643084
18373716,41.9677160936731,-87.70612720865208
4330309,41.96756522809379,-87.72049555400305
12220376,41.966943746853865,-87.70497301497116
14951857,41.97021229201371,-87.70568287474096
8687539,41.96341363358773,-87.70318252610075
12631039,41.9668850966606,-87.70577901794861
11408784,41.96553292599996,-87.73434145025688
4692586,41.96767426197411,-87.73540960054596
18061472,41.97246491264872,-87.70635646733021
13237467,41.97316373275435,-87.73374419799835
7989793,41.9688406569989,-87.7034185873476
18154485,41.971149851049105,-87.72285790276268
15086729,41.967759325823174,-87.70980392119951
2210441,41.96602036391939,-87.70138734446539
13432253,41.97094064880868,-87.71623765827276
15545081,41.96736180884433,-87.71938594616091
16189546,41.966468082079395,-87.71872931408745
4907692,41.965349169724455,-87.6992387514667
14897043,41.96867370775255,-87.71053444217866
7330851,41.971037375776525,-87.70502504516192
1066727,41.97355214925402,-87.70659609286747
6325307,41.963178524533454,-87.70386642760404
13716924,41.9647641597104,-87.70618680097424
313227,41.963313031853424,-87.7091559761759
14091733,41.96826135762015,-87.74069261338366
16689984,41.961571589004826,-87.72438465891595
3468181,41.96224351676089,-87.70468169129748
9906855,41.9688854508428,-87.71237176404026
15216905,41.96537736560585,-87.70073451031372
7075936,41.9387436199381,-87.78765080697161
17510411,41.943656848413646,-87.79296816089405
14886663,41.94012933799155,-87.7887518785892
6699565,41.941083429962376,-87.79586335738891
2824585,41.94435119801857,-87.7996863174402
10834971,41.94326720811749,-87.82254226986939
3812595,41.93986543475588,-87.78791244458904
3946324,41.94148186862253,-87.79431703537131
12683444,41.940422036972706,-87.83040167387459
12797280,41.938219177346525,-87.80850652949232
6288917,41.94309778052465,-87.79460725583138
7127223,41.94319210899429,-87.79545669624567
12112830,42.00965158318819,-87.697526380463
18272559,42.01561770295673,-87.68833331414488
681842,41.9934810393135,-87.68120679336947
15151040,41.99401181194375,-87.69755880973167
17479945,41.99350361568943,-87.70077573786396
18414972,41.995904072627894,-87.7028351134247
17512631,41.99229331907925,-87.69375641538643
14586209,42.00104457071178,-87.69587657592108
14958355,42.016367325901385,-87.69220807727166
7244885,42.01641578569018,-87.70448747308706
4067570,42.01690031047678,-87.68904843209894
8484777,42.01283296715642,-87.7033856815093
4365466,42.01538263338928,-87.68876102691107
3742513,42.01710250932747,-87.68847002036676
4351295,42.01575456499263,-87.6867773996947
790934,42.015621988714635,-87.68818364000349
6039038,42.017139280335606,-87.68808115214459
6807789,42.01741654172749,-87.68825655310448
14038339,42.01570509943839,-87.6849424850812
13810264,42.01596863129467,-87.68830164953728
15635691,41.99156282896625,-87.69315608775305
14745385,42.01629147592449,-87.69062548149236
18199165,42.00757169103363,-87.70240203048634
15549146,41.9989639894241,-87.68935371559203
8305935,42.007126949913385,-87.68360647650208
14351602,41.99709158397783,-87.69743996991241
6375968,41.98606712526893,-87.69912102620859
17611930,42.01491333376933,-87.68402829901449
5569521,42.015551475476386,-87.68761811331018
3994046,42.01537007092249,-87.68707562864836
16087050,42.00250638842605,-87.68146641882228
13168753,41.98320642162586,-87.6899339576615
5748576,41.9880483182724,-87.69574736192497
17231066,41.98442102571367,-87.7018858710886
14234231,41.993049996207425,-87.67569668655989
13674428,41.998799198784816,-87.68021968151245
14935932,41.99299394046094,-87.69760501820828
17074321,42.0004748735361,-87.68421051882281
13560350,42.00677139666795,-87.69076836104462
9757277,41.999690126439205,-87.68107585357686
15026300,42.00490963271358,-87.68588800005207
11510860,41.98329601240562,-87.70428567766315
14900808,42.00681905755065,-87.68573924500963
9013601,41.98330104744645,-87.69406570803882
12244582,42.017958933769314,-87.6912740458933
14446278,41.99527083438668,-87.69699398919245
6460914,42.006629293397864,-87.68544154951246
12244370,42.0170317282278,-87.69095344874277
15341369,42.00844344981072,-87.69669587265759
7181476,42.0110599359726,-87.70368101528501
12226594,42.01658558459716,-87.69249014410036
1475647,42.0170133851916,-87.68718262985479
17895097,42.014450381993825,-87.68982503959971
8770382,41.994489029049475,-87.69215366004339
9050149,42.00575489070005,-87.68272115039309
6050527,42.01753697756474,-87.68721646698324
12963261,42.01081383863134,-87.68632510900076
199681,41.99417003008335,-87.69202956486721
15617049,42.01726590734643,-87.68722288181719
14950882,42.01651376594224,-87.69067545799494
13218606,41.99870759289696,-87.70362774186167
1461451,42.01589781796568,-87.68826830300209
13465367,41.99811202504359,-87.68330992343775
9406789,41.98317092621675,-87.70460975913694
11733534,42.00215122375481,-87.69731295729429
18408506,41.997697594802645,-87.70166427955395
18416365,42.01817080320479,-87.6912400767182
16155282,41.985138926265115,-87.69056655146245
14991639,41.99488395536859,-87.69739036219423
16869642,41.91999115490156,-87.68616937601563
16528767,41.923940283940354,-87.69095751020119
18636851,41.91692237890911,-87.69549765499754
1243168,41.91932926910007,-87.7122759114298
1166640,41.92697510022451,-87.70467265687927
4667333,41.922337461678225,-87.6870032588891
11018447,41.918469483052576,-87.70622451800293
10515185,41.92836216848667,-87.71609083900793
16658215,41.91617133571973,-87.68931463926425
3798482,41.91999468578454,-87.69002381030529
16707059,41.92586069724004,-87.69323296347568
10577807,41.92190357270851,-87.71600371669413
5338141,41.915741181212155,-87.68840533416308
14884687,41.916488867446844,-87.67959938552029
14760639,41.92173055451397,-87.69566265369352
4511517,41.93066128881601,-87.71793914740955
13192535,41.92852860602597,-87.72627462604494
3644052,41.92950616447765,-87.72140503534521
10088544,41.91571006573306,-87.7064590461306
15769552,41.920090374950455,-87.70897291499756
5769162,41.92661746749987,-87.69873718993703
18088856,41.916837182457215,-87.72002125188112
13541421,41.91914721910805,-87.70510692374101
12276436,41.91838525390397,-87.68863442785654
15990458,41.92177212659937,-87.70522964083484
13066088,41.91966934936807,-87.70528384673342
6032335,41.923378404528755,-87.6998128982011
13414718,41.92115163765463,-87.7099104460541
17314558,41.91522572224939,-87.68877243771206
9465691,41.92209719885581,-87.71531125374884
1202623,41.91903041565417,-87.71781839094803
10959560,41.91887842092128,-87.69226211582243
7064250,41.916985629619326,-87.70829171940845
3614008,41.92746555898713,-87.68911923391045
18096630,41.923113018931225,-87.70758831471275
13466210,41.91877177587485,-87.70632886534064
18345688,41.91432299142054,-87.71678882490535
17191578,41.91812522724278,-87.70167760951485
5447656,41.917650733873465,-87.71262886713707
3088192,41.931185424971325,-87.71148447896392
15220582,41.92255457935946,-87.69154201204279
1236739,41.931318145397746,-87.68844149574223
3970529,41.91970122990499,-87.67986062408012
16525923,41.91983009795838,-87.68522639513924
18458784,41.92685653891152,-87.70178449214536
15564311,41.92561404149257,-87.70331927722073
6150893,41.93146674516842,-87.7080117153155
8663695,41.92699759757443,-87.69828924877724
16424508,41.9230016803096,-87.6920934280675
13485066,41.9319617875716,-87.69115130623031
10604460,41.93158078580511,-87.71954632327976
14611960,41.92084279667574,-87.67818816567204
12560787,41.914982480704936,-87.69912386109979
15024671,41.92254551060368,-87.68427446169918
16395468,41.921268121793965,-87.67882306594177
14695583,41.92863139841658,-87.69880344109446
7869969,41.93112542490325,-87.70119467458899
8560043,41.921360308987616,-87.69941590662123
14650354,41.921338489988926,-87.68401096894303
14650845,41.92246893404571,-87.68301685160627
17512435,41.91585022080671,-87.69077735453844
8085113,41.92232162927703,-87.69470835454567
4918125,41.9186220743276,-87.6961896979908
12347435,41.91726277514055,-87.69538946733522
15781880,41.92123538636793,-87.6944856703318
15987927,41.92871984905987,-87.69737546466558
18539780,41.92183708797447,-87.68669455958056
14631349,41.921109369866535,-87.68305477048828
10493776,41.916417114472324,-87.67921080701989
8719735,41.91456222364058,-87.68517198994543
15553636,41.922254668340976,-87.6888537926393
189821,41.92972929372294,-87.7011135405122
16690759,41.92242460229862,-87.69831488494093
6290441,41.917271433292974,-87.67415875893265
16603769,41.92102553980608,-87.69051274278486
16451190,41.91471453708955,-87.68762695712392
5672345,41.91540419384436,-87.68721256459335
17299935,41.92482958810379,-87.70183944965002
7824035,41.923949627639544,-87.68430463354584
5169411,41.91858233556615,-87.67789849818261
15355696,41.91898658602843,-87.69204404377396
15238901,41.92133602212818,-87.68518302759783
626287,41.92204322789834,-87.7160611686104
14568366,41.92775399993526,-87.70369800045727
17951911,41.927390930275436,-87.70997107823014
16839692,41.92655845813779,-87.6946554057244
17909014,41.9157061996193,-87.70376394595259
7176158,41.923771809505936,-87.69733133471864
5095370,41.91713872011089,-87.68750684490807
9690939,41.91667484322874,-87.69397326217926
8224594,41.91910191593879,-87.68100304802131
10475761,41.918638477304334,-87.71486424794361
5851766,41.92468607092711,-87.70948463902086
13979401,41.92606379815284,-87.7114198428718
17850311,41.931408644743684,-87.70977952691004
3800675,41.91917744737887,-87.67633027347544
15008915,41.92323005100359,-87.69742925551563
6602309,41.921622778406615,-87.67954782482731
10469377,41.91876694243811,-87.68873395584562
11419164,41.920734830623935,-87.68258502936277
1127661,41.917768259161726,-87.7086918479558
7421326,41.93006906887452,-87.69891900085453
14077991,41.915721772462284,-87.68752687901035
13450544,41.924400386030776,-87.68427124892511
8240348,41.920646662994116,-87.70093385481455
1391819,41.9206260870603,-87.71578414766597
15564415,41.91523775668674,-87.69336110512491
11992689,41.9209956961803,-87.71586336695988
17496242,41.923737705776404,-87.7059487520751
16202873,41.928638971683256,-87.70872550332777
267646,41.92716146562663,-87.70470573479164
10075221,41.924970376688414,-87.6958942806653
10156983,41.92220655840828,-87.69080198268
17513277,41.927282760873595,-87.69428237785569
18385472,41.923692267834774,-87.7107710128022
80640,41.92462100715662,-87.70468434615341
3952473,41.91886760147339,-87.71185624733774
6994290,41.91761945046427,-87.6953942665276
1587078,41.91638216922954,-87.68421723324938
10844851,41.919019232936336,-87.70960470974858
15126288,41.91827705738499,-87.69329909612448
15628879,41.91771695922765,-87.68321471595469
17480253,41.916628154746974,-87.69284221116446
9254794,41.93104286006688,-87.7067072324425
3585870,41.92390751737286,-87.70345823408155
6321615,41.924089943441075,-87.68419476229525
17795462,41.92269030617557,-87.68520277531654
16178088,41.922142358428076,-87.68826324532435
18255054,41.919826581644934,-87.67776786666151
5406217,41.92815231243589,-87.70655704293621
12547180,41.91681679470871,-87.68617245253292
17265669,41.92422911823954,-87.6840178503445
14808072,41.921127271024716,-87.70213607094395
6764244,41.9191556032181,-87.70989849430288
1356190,41.92082667661445,-87.68896495560284
15644295,41.915377350610655,-87.6953578757304
13558825,41.92900127578285,-87.71898313913569
851443,41.92384068199624,-87.71150968261465
13415375,41.91845414808841,-87.69826979642315
6140685,41.91831666571337,-87.6865626304024
9614593,41.92094561131979,-87.70972875076146
7713993,41.91613063915364,-87.66902197973705
13743298,41.91769992597058,-87.6721427104518
13055148,41.921266665410606,-87.68647603637307
13038318,41.92934022621738,-87.70525614949992
13311675,41.924426237606255,-87.69994260660583
